  -0.45972,  -0.38159,  -0.21445,  -0.01882,   0.21988,   0.46312,   0.72725,   0.97338,   1.24664,   1.32325,   1.36927,   1.36746,   1.36593,   1.24360,   1.10345,   0.98312,   0.73054,   0.56824,   0.30377,   0.11908,  -0.05986,  -0.27518,  -0.46893,  -0.48451,  -0.33005,  -0.12769,   0.07795,   0.31462,   0.55408,   0.79244,   1.03329,   1.25032,   1.37975,   1.35987,   1.32399,   1.31634,   1.33720,   1.38970,   1.39883,   1.35078,   1.40893,   1.43090,   1.30700,   1.12701,   0.86577,   0.60486,   0.33287,   0.06624,  -0.16689,  -0.39133,  -1.09172,  -1.09172,  -1.09172,  -1.09172,  -1.09172,  -1.09172,  -1.09172,  -1.09172,  -1.09172,  -1.09172,  -1.09172,  -1.09172,  -1.09172,  -1.09172,  -1.09172,  -1.09172,  -1.09172,  -1.09172,  -1.09172,  -1.09172,  -1.09172,  -1.09172,  -1.09172,  -1.09172,  -1.09172,  -1.09172,  -1.09172,  -1.09172,  -1.09172,  -1.09172
  -0.44892,  -0.40251,  -0.25204,  -0.02390,   0.22345,   0.46358,   0.69985,   0.89690,   1.11904,   1.25509,   1.39643,   1.41852,   1.35821,   1.26143,   1.12984,   0.98512,   0.81661,   0.67200,   0.42487,   0.18249,  -0.02029,  -0.29587,  -0.38804,  -0.44261,  -0.37431,  -0.21117,  -0.00529,   0.22720,   0.46648,   0.68777,   0.92986,   1.09769,   1.28354,   1.43904,   1.38117,   1.31503,   1.32464,   1.38637,   1.47192,   1.40905,   1.37645,   1.39800,   1.31006,   1.17648,   0.93256,   0.67839,   0.42479,   0.15052,  -0.11863,  -0.32844,  -1.09528,  -1.09528,  -1.09528,  -1.09528,  -1.09528,  -1.09528,  -1.09528,  -1.09528,  -1.09528,  -1.09528,  -1.09528,  -1.09528,  -1.09528,  -1.09528,  -1.09528,  -1.09528,  -1.09528,  -1.09528,  -1.09528,  -1.09528,  -1.09528,  -1.09528,  -1.09528,  -1.09528,  -1.09528,  -1.09528,  -1.09528,  -1.09528,  -1.09528,  -1.09528
  -0.73800,  -0.51332,  -0.38314,  -0.04006,  -0.08784,   0.25795,   0.52558,   0.72305,   0.96285,   1.10808,   1.32188,   1.38697,   1.41932,   1.36074,   1.10876,   0.97835,   0.63422,   0.39577,   0.13578,  -0.27132,  -0.28879,  -0.04195,   0.23724,   0.35956,   0.09708,  -0.22672,  -0.56049,  -0.51967,  -0.41496,  -0.07680,   0.28192,   0.71927,   1.12335,   1.51950,   1.91783,   1.72490,   1.42250,   1.31613,   1.30162,   1.35196,   1.28990,   1.38205,   1.62020,   1.54263,   1.16969,   0.70823,   0.30846,  -0.10205,  -0.53509,  -0.81134,  -0.21016,  -0.21024,  -0.34798,  -0.63307,  -0.92678,  -1.21436,  -1.48637,  -1.70456,  -1.73135,  -1.48908,  -1.23802,  -0.96080,  -0.81769,  -0.61772,  -0.32092,  -0.11460,  -0.27163,  -0.49654,  -0.71653,  -0.92874,  -1.22268,  -1.36747,  -1.58922,  -1.67577,  -1.55191,  -1.31673,  -1.14262,  -0.87000,  -0.57214,  -0.35607
  -0.90906,  -0.82308,  -0.59571,  -0.28001,  -0.22414,   0.10705,   0.43466,   0.62394,   1.00953,   1.09915,   1.21964,   1.35205,   1.52894,   1.41796,   1.29260,   1.13865,   0.94491,   0.77647,   0.66185,   0.40320,   0.25800,  -0.01033,  -0.23887,  -0.54940,  -0.77624,  -0.83458,  -0.71010,  -0.44705,  -0.13123,   0.20788,   0.54600,   0.89585,   1.23655,   1.41444,   1.42612,   1.39507,   1.40317,   1.33403,   1.35651,   1.42794,   1.37294,   1.42541,   1.52483,   1.26589,   0.90248,   0.54130,   0.18323,  -0.22244,  -0.55163,  -0.80248,   0.09713,   0.03598,  -0.19168,  -0.47639,  -0.75476,  -1.07750,  -1.37213,  -1.67300,  -1.81767,  -1.63617,  -1.37336,  -1.06195,  -0.73087,  -0.39135,  -0.11621,  -0.14379,  -0.38090,  -0.61549,  -0.83892,  -1.11629,  -1.37623,  -1.59185,  -1.61713,  -1.59443,  -1.37747,  -1.16137,  -0.85289,  -0.51196,  -0.23482,  -0.06838
  -0.55049,  -0.44860,  -0.25166,  -0.05725,   0.06437,   0.37723,   0.55159,   0.64622,   0.84463,   1.10686,   1.07735,   1.16865,   1.22017,   1.14583,   1.02983,   0.93332,   0.86680,   0.57221,   0.55713,   0.34984,   0.01392,  -0.26169,  -0.49099,  -0.74173,  -0.66062,  -0.48936,  -0.21204,   0.06763,   0.40690,   0.69815,   0.99984,   1.35736,   1.65073,   1.64731,   1.52495,   1.37513,   1.27389,   1.22318,   1.24283,   1.31758,   1.56799,   1.76363,   1.61503,   1.33127,   1.03774,   0.69627,   0.33712,   0.03030,  -0.24620,  -0.48333,  -0.63315,  -0.55204,  -0.62426,  -0.86530,  -0.92404,  -1.15166,  -1.29274,  -1.45137,  -1.38895,  -1.43101,  -1.32166,  -1.14198,  -1.00170,  -0.88071,  -0.72363,  -0.66934,  -0.75387,  -0.91261,  -0.97977,  -1.10918,  -1.25331,  -1.31581,  -1.38040,  -1.29304,  -1.22796,  -1.17698,  -1.04040,  -0.81876,  -0.76683,  -0.71434
  -0.99360,  -0.86966,  -0.63890,  -0.34279,  -0.25544,  -0.10869,   0.21253,   0.54190,   0.88111,   1.07582,   1.23618,   1.46501,   1.56124,   1.47907,   1.36580,   1.24332,   1.15611,   0.87800,   0.57492,   0.34050,   0.07549,  -0.19974,  -0.47007,  -0.78840,  -0.99644,  -1.02365,  -0.83118,  -0.56237,  -0.23753,   0.10599,   0.44718,   0.77746,   1.13481,   1.44091,   1.47119,   1.47458,   1.40391,   1.48548,   1.50783,   1.62023,   1.71019,   1.73144,   1.47495,   1.12625,   0.72868,   0.37989,   0.00944,  -0.34915,  -0.70431,  -0.92645,  -0.04681,  -0.11400,  -0.33729,  -0.55297,  -0.81227,  -1.10091,  -1.30304,  -1.54015,  -1.65113,  -1.42199,  -1.19389,  -0.95746,  -0.67815,  -0.39619,  -0.21852,  -0.02510,  -0.07910,  -0.21582,  -0.43540,  -0.71846,  -0.98595,  -1.24386,  -1.44607,  -1.55270,  -1.43485,  -1.21180,  -0.96758,  -0.68759,  -0.39115,  -0.09879
  -0.84911,  -0.66249,  -0.57276,  -0.25067,  -0.02738,   0.31293,   0.54003,   0.65564,   0.80808,   0.92477,   0.88907,   0.97078,   0.88365,   0.71602,   0.65222,   0.41661,   0.28934,   0.13087,  -0.21297,  -0.51070,  -0.69889,  -0.83793,  -0.73122,  -0.60124,  -0.36335,  -0.09942,   0.30029,   0.66980,   1.04537,   1.42523,   1.80802,   1.80651,   1.66708,   1.56167,   1.29823,   0.98499,   0.92374,   1.08855,   1.28434,   1.54713,   1.71482,   1.88007,   1.65243,   1.31315,   0.88050,   0.51719,   0.10841,  -0.26060,  -0.59299,  -0.75895,   0.03132,  -0.12557,  -0.32869,  -0.59630,  -0.83468,  -1.09080,  -1.36134,  -1.67400,  -1.78700,  -1.60497,  -1.32125,  -0.98333,  -0.74457,  -0.48211,  -0.17375,  -0.03541,  -0.08581,  -0.34263,  -0.71669,  -0.96738,  -1.32418,  -1.56739,  -1.66569,  -1.61685,  -1.36292,  -1.11765,  -0.81678,  -0.62522,  -0.25550,  -0.05977
  -0.41356,  -0.32100,  -0.19760,   0.02821,   0.25812,   0.46109,   0.71195,   0.90309,   1.08873,   1.21922,   1.33217,   1.33919,   1.29590,   1.16779,   1.05708,   0.93344,   0.80395,   0.53337,   0.30769,   0.11993,   0.07948,  -0.17949,  -0.33196,  -0.41483,  -0.35337,  -0.14077,   0.07152,   0.30111,   0.53410,   0.76558,   0.98450,   1.21658,   1.38447,   1.50630,   1.46355,   1.36870,   1.31926,   1.30595,   1.38131,   1.40680,   1.44044,   1.50795,   1.35304,   1.10234,   0.83789,   0.58815,   0.34803,   0.12808,  -0.11995,  -0.32051,  -1.10543,  -1.10543,  -1.10543,  -1.10543,  -1.10543,  -1.10543,  -1.10543,  -1.10543,  -1.10543,  -1.10543,  -1.10543,  -1.10543,  -1.10543,  -1.10543,  -1.10543,  -1.10543,  -1.10543,  -1.10543,  -1.10543,  -1.10543,  -1.10543,  -1.10543,  -1.10543,  -1.10543,  -1.10543,  -1.10543,  -1.10543,  -1.10543,  -1.10543,  -1.10543
  -0.55276,  -0.48650,  -0.29585,  -0.05484,   0.14900,   0.39252,   0.63126,   0.90976,   1.13706,   1.34068,   1.46091,   1.49397,   1.44294,   1.30388,   1.17809,   1.03961,   0.85089,   0.67655,   0.44834,   0.16582,  -0.08919,  -0.34455,  -0.51079,  -0.54498,  -0.48850,  -0.27917,  -0.07306,   0.16453,   0.40464,   0.61916,   0.85537,   1.09700,   1.34620,   1.45014,   1.41100,   1.36448,   1.38215,   1.46039,   1.49826,   1.48653,   1.44514,   1.49134,   1.28791,   1.07864,   0.79038,   0.55634,   0.31059,   0.04075,  -0.23264,  -0.43351,  -1.05920,  -1.05920,  -1.05920,  -1.05920,  -1.05920,  -1.05920,  -1.05920,  -1.05920,  -1.05920,  -1.05920,  -1.05920,  -1.05920,  -1.05920,  -1.05920,  -1.05920,  -1.05920,  -1.05920,  -1.05920,  -1.05920,  -1.05920,  -1.05920,  -1.05920,  -1.05920,  -1.05920,  -1.05920,  -1.05920,  -1.05920,  -1.05920,  -1.05920,  -1.05920
  -0.84314,  -0.80320,  -0.50093,  -0.44904,  -0.20966,  -0.14757,   0.23136,   0.58100,   0.95993,   1.14991,   1.12266,   1.36882,   1.40591,   1.32422,   1.23954,   1.04556,   0.88269,   0.75611,   0.47570,   0.42819,   0.22546,  -0.03805,  -0.39322,  -0.70475,  -0.93408,  -0.93277,  -0.67131,  -0.36218,  -0.02588,   0.32682,   0.68732,   1.05255,   1.41560,   1.59399,   1.50596,   1.36117,   1.35978,   1.22941,   1.32619,   1.32400,   1.45233,   1.44745,   1.64442,   1.48039,   1.04323,   0.65970,   0.26656,  -0.10443,  -0.45881,  -0.72836,  -0.01691,  -0.18146,  -0.39607,  -0.59421,  -0.86194,  -1.17849,  -1.48970,  -1.71659,  -1.66757,  -1.43908,  -1.17871,  -0.87935,  -0.67473,  -0.41662,  -0.14685,  -0.09496,  -0.25003,  -0.45575,  -0.73121,  -1.10271,  -1.36228,  -1.58255,  -1.63781,  -1.58723,  -1.43121,  -1.11932,  -0.83979,  -0.52243,  -0.37625,  -0.13475
  -0.64918,  -0.54352,  -0.54881,  -0.41299,  -0.43463,  -0.10542,   0.22902,   0.61720,   0.98154,   1.18098,   1.29683,   1.42142,   1.44700,   1.58206,   1.42477,   1.30756,   1.18400,   0.97582,   0.78394,   0.52698,   0.16486,  -0.11530,  -0.43819,  -0.78926,  -0.95583,  -0.78003,  -0.51519,  -0.54401,  -0.41618,  -0.14562,   0.19535,   0.56718,   0.87729,   0.87907,   1.20758,   1.48250,   1.38284,   1.21993,   1.42250,   1.53668,   1.42509,   1.42072,   1.59593,   1.48865,   1.13279,   0.74574,   0.27478,  -0.08373,  -0.45222,  -0.64481,   0.01917,  -0.10753,  -0.27583,  -0.53834,  -0.78893,  -1.11685,  -1.48015,  -1.65105,  -1.66335,  -1.52996,  -1.27732,  -1.05846,  -0.77091,  -0.57088,  -0.21253,   0.01291,   0.03940,  -0.18215,  -0.39697,  -0.77436,  -1.09305,  -1.40261,  -1.60712,  -1.68693,  -1.61201,  -1.37612,  -1.06817,  -0.72477,  -0.40193,  -0.10683
  -0.87276,  -0.70474,  -0.61737,  -0.28920,  -0.16779,   0.17849,   0.52932,   0.89827,   1.10825,   1.22391,   1.31570,   1.44084,   1.37768,   1.27879,   1.23338,   1.07414,   0.85918,   0.67299,   0.52189,   0.41233,   0.15189,  -0.18203,  -0.15340,  -0.52957,  -0.79394,  -0.90581,  -0.74601,  -0.53954,  -0.18716,   0.19168,   0.54224,   0.83805,   1.18706,   1.58689,   1.56078,   1.48744,   1.48975,   1.42814,   1.36055,   1.54085,   1.47923,   1.64100,   1.41557,   1.13611,   0.76226,   0.36966,  -0.00883,  -0.36444,  -0.69520,  -0.77317,  -0.02055,  -0.14905,  -0.35812,  -0.62369,  -0.87767,  -1.20436,  -1.32838,  -1.59141,  -1.65100,  -1.44031,  -1.16689,  -0.93894,  -0.68685,  -0.42212,  -0.22407,  -0.01367,  -0.07999,  -0.35243,  -0.69976,  -1.04456,  -1.29181,  -1.59306,  -1.66467,  -1.64652,  -1.36104,  -1.07558,  -0.98140,  -0.69225,  -0.42760,  -0.15557
  -0.44291,  -0.36461,  -0.18511,  -0.07267,   0.00014,   0.24469,   0.48032,   0.71082,   0.95535,   1.18591,   1.29628,   1.41602,   1.42552,   1.40729,   1.30125,   1.16448,   1.08527,   0.92504,   0.68984,   0.44862,   0.19719,   0.13740,  -0.07503,  -0.35008,  -0.49329,  -0.43577,  -0.27955,  -0.07432,   0.17660,   0.41709,   0.68291,   0.92356,   1.16701,   1.37955,   1.39425,   1.38418,   1.37850,   1.43015,   1.48283,   1.45054,   1.42890,   1.47447,   1.38142,   1.18497,   0.93070,   0.65121,   0.38565,   0.08983,  -0.17089,  -0.37260,  -1.08496,  -1.08496,  -1.08496,  -1.08496,  -1.08496,  -1.08496,  -1.08496,  -1.08496,  -1.08496,  -1.08496,  -1.08496,  -1.08496,  -1.08496,  -1.08496,  -1.08496,  -1.08496,  -1.08496,  -1.08496,  -1.08496,  -1.08496,  -1.08496,  -1.08496,  -1.08496,  -1.08496,  -1.08496,  -1.08496,  -1.08496,  -1.08496,  -1.08496,  -1.08496
  -1.04742,  -1.02124,  -0.71866,  -0.41184,  -0.09306,   0.27614,   0.60414,   0.86629,   1.16084,   1.21342,   1.40573,   1.47299,   1.49218,   1.38684,   1.26805,   1.06300,   0.87773,   0.64545,   0.36123,   0.07420,  -0.26794,  -0.39929,  -0.70211,  -1.02365,  -1.13674,  -1.00780,  -0.79178,  -0.48743,  -0.15867,   0.22121,   0.55936,   0.89851,   1.27422,   1.53167,   1.59065,   1.41724,   1.32058,   1.34288,   1.53543,   1.62393,   1.51982,   1.63655,   1.55351,   1.18237,   0.84821,   0.42191,  -0.01266,  -0.40615,  -0.79612,  -0.97688,  -0.00726,  -0.15943,  -0.34377,  -0.63356,  -0.90780,  -1.17477,  -1.21045,  -1.35429,  -1.49656,  -1.35576,  -1.13228,  -0.90851,  -0.62945,  -0.33884,  -0.15580,  -0.08185,  -0.10961,  -0.34752,  -0.57071,  -0.91907,  -1.17271,  -1.32313,  -1.50031,  -1.42395,  -1.28991,  -1.03709,  -0.78034,  -0.51748,  -0.22909,  -0.07551
  -0.38544,  -0.36432,  -0.19700,   0.00607,   0.24293,   0.46519,   0.73060,   0.92320,   1.11987,   1.27314,   1.39929,   1.42470,   1.34025,   1.20629,   1.08705,   0.92901,   0.78105,   0.59131,   0.37410,   0.11809,  -0.07634,  -0.28594,  -0.40441,  -0.36503,  -0.24643,  -0.06825,   0.13930,   0.34732,   0.58126,   0.80180,   1.03847,   1.26156,   1.37500,   1.34317,   1.28710,   1.33632,   1.33450,   1.36633,   1.39486,   1.37695,   1.36230,   1.41684,   1.32562,   1.08806,   0.83400,   0.56140,   0.33003,   0.10465,  -0.08371,  -0.29245,  -1.10832,  -1.10832,  -1.10832,  -1.10832,  -1.10832,  -1.10832,  -1.10832,  -1.10832,  -1.10832,  -1.10832,  -1.10832,  -1.10832,  -1.10832,  -1.10832,  -1.10832,  -1.10832,  -1.10832,  -1.10832,  -1.10832,  -1.10832,  -1.10832,  -1.10832,  -1.10832,  -1.10832,  -1.10832,  -1.10832,  -1.10832,  -1.10832,  -1.10832,  -1.10832
  -0.46746,  -0.41811,  -0.24792,  -0.01401,   0.21861,   0.46966,   0.63330,   0.89175,   1.12756,   1.32443,   1.43372,   1.48003,   1.43179,   1.32297,   1.14906,   0.98659,   0.80905,   0.53197,   0.38682,   0.15282,  -0.08556,  -0.20462,  -0.37885,  -0.46465,  -0.43434,  -0.28346,  -0.07442,   0.16186,   0.38927,   0.63865,   0.86925,   1.11697,   1.35638,   1.47798,   1.43553,   1.40684,   1.38074,   1.41304,   1.44504,   1.39230,   1.45469,   1.45820,   1.34891,   1.10609,   0.84471,   0.59521,   0.30593,   0.04666,  -0.23463,  -0.45611,  -1.07434,  -1.07434,  -1.07434,  -1.07434,  -1.07434,  -1.07434,  -1.07434,  -1.07434,  -1.07434,  -1.07434,  -1.07434,  -1.07434,  -1.07434,  -1.07434,  -1.07434,  -1.07434,  -1.07434,  -1.07434,  -1.07434,  -1.07434,  -1.07434,  -1.07434,  -1.07434,  -1.07434,  -1.07434,  -1.07434,  -1.07434,  -1.07434,  -1.07434,  -1.07434
  -0.46026,  -0.37668,  -0.22978,   0.01000,   0.28202,   0.53019,   0.72637,   1.03389,   1.17445,   1.30332,   1.44073,   1.44866,   1.34438,   1.22959,   1.10077,   0.88445,   0.70664,   0.48206,   0.27164,   0.14655,  -0.06356,  -0.29991,  -0.40753,  -0.47990,  -0.41802,  -0.20382,   0.01971,   0.27072,   0.52588,   0.75004,   0.99800,   1.25624,   1.37788,   1.39638,   1.37246,   1.38117,   1.42226,   1.49106,   1.44652,   1.45559,   1.46480,   1.38768,   1.24740,   1.00857,   0.76988,   0.53136,   0.28953,   0.03242,  -0.20802,  -0.38878,  -1.08250,  -1.08250,  -1.08250,  -1.08250,  -1.08250,  -1.08250,  -1.08250,  -1.08250,  -1.08250,  -1.08250,  -1.08250,  -1.08250,  -1.08250,  -1.08250,  -1.08250,  -1.08250,  -1.08250,  -1.08250,  -1.08250,  -1.08250,  -1.08250,  -1.08250,  -1.08250,  -1.08250,  -1.08250,  -1.08250,  -1.08250,  -1.08250,  -1.08250,  -1.08250
  -0.88475,  -0.79660,  -0.55903,  -0.29239,  -0.01454,   0.30650,   0.53536,   0.70554,   0.82059,   0.96901,   1.18930,   1.31616,   1.37240,   1.39594,   1.26565,   1.09574,   0.95385,   0.84440,   0.74160,   0.51861,   0.23720,   0.08851,  -0.22896,  -0.52785,  -0.75170,  -0.79910,  -0.68682,  -0.48888,  -0.18294,   0.14034,   0.47028,   0.80767,   1.14908,   1.43966,   1.55168,   1.51502,   1.59889,   1.55168,   1.47849,   1.53111,   1.48957,   1.57621,   1.54964,   1.32922,   0.94119,   0.55731,   0.20436,  -0.13283,  -0.48749,  -0.76271,  -0.22059,  -0.29061,  -0.47622,  -0.73693,  -0.97937,  -1.22808,  -1.51037,  -1.63861,  -1.54879,  -1.30346,  -1.12001,  -0.95280,  -0.80088,  -0.56899,  -0.38925,  -0.34066,  -0.47793,  -0.60281,  -0.93012,  -1.02974,  -1.24492,  -1.35902,  -1.42583,  -1.36348,  -1.35389,  -1.12667,  -0.99144,  -0.76956,  -0.51525,  -0.34488
  -0.39173,  -0.32946,  -0.14068,   0.09671,   0.35133,   0.61560,   0.77161,   0.95135,   1.18128,   1.26774,   1.30261,   1.30861,   1.33014,   1.22398,   1.17787,   1.00374,   0.88694,   0.63666,   0.40608,   0.14722,  -0.10869,  -0.30889,  -0.38349,  -0.40486,  -0.23981,  -0.03449,   0.17193,   0.41091,   0.64982,   0.84754,   1.04716,   1.25662,   1.27474,   1.27523,   1.22212,   1.20317,   1.28777,   1.33125,   1.37910,   1.40365,   1.42595,   1.39675,   1.30707,   1.03827,   0.78920,   0.53298,   0.27985,   0.07519,  -0.11507,  -0.31580,  -1.11643,  -1.11643,  -1.11643,  -1.11643,  -1.11643,  -1.11643,  -1.11643,  -1.11643,  -1.11643,  -1.11643,  -1.11643,  -1.11643,  -1.11643,  -1.11643,  -1.11643,  -1.11643,  -1.11643,  -1.11643,  -1.11643,  -1.11643,  -1.11643,  -1.11643,  -1.11643,  -1.11643,  -1.11643,  -1.11643,  -1.11643,  -1.11643,  -1.11643,  -1.11643
  -0.43518,  -0.39553,  -0.24664,  -0.02337,   0.20431,   0.45672,   0.72178,   1.00134,   1.21769,   1.33140,   1.43097,   1.43536,   1.35182,   1.23936,   1.14956,   0.89831,   0.68413,   0.49194,   0.31662,   0.14699,  -0.12072,  -0.31643,  -0.40669,  -0.45838,  -0.40428,  -0.19212,   0.01362,   0.23869,   0.48387,   0.71169,   0.93630,   1.18791,   1.39369,   1.44949,   1.38857,   1.30386,   1.33980,   1.39563,   1.42829,   1.41440,   1.43950,   1.46460,   1.35737,   1.10284,   0.86290,   0.61195,   0.34087,   0.09365,  -0.16052,  -0.37533,  -1.08342,  -1.08342,  -1.08342,  -1.08342,  -1.08342,  -1.08342,  -1.08342,  -1.08342,  -1.08342,  -1.08342,  -1.08342,  -1.08342,  -1.08342,  -1.08342,  -1.08342,  -1.08342,  -1.08342,  -1.08342,  -1.08342,  -1.08342,  -1.08342,  -1.08342,  -1.08342,  -1.08342,  -1.08342,  -1.08342,  -1.08342,  -1.08342,  -1.08342,  -1.08342
  -0.95411,  -0.83660,  -0.96351,  -0.61708,  -0.24891,   0.00691,   0.35784,   0.51961,   0.78271,   0.99362,   1.07083,   1.32198,   1.36662,   1.47335,   1.47852,   1.35795,   1.34833,   1.27695,   1.04898,   0.84653,   0.67515,   0.34050,   0.17229,  -0.10849,  -0.45637,  -0.83576,  -1.03783,  -0.93688,  -0.71958,  -0.43085,  -0.06374,   0.28969,   0.64830,   1.01029,   1.37457,   1.36595,   1.35317,   1.38063,   1.38063,   1.36206,   1.41292,   1.51893,   1.49992,   1.38113,   1.04698,   0.62528,   0.30809,  -0.10360,  -0.50690,  -0.81041,   0.01125,   0.15984,  -0.00498,  -0.39350,  -0.72075,  -0.92048,  -1.29387,  -1.51740,  -1.61403,  -1.61842,  -1.41428,  -1.12549,  -0.85989,  -0.54853,  -0.17581,   0.00730,  -0.12684,  -0.40773,  -0.62553,  -0.95078,  -1.19626,  -1.35174,  -1.55758,  -1.53713,  -1.45697,  -1.20621,  -0.94183,  -0.74399,  -0.44586,  -0.18910
  -0.65525,  -0.68912,  -0.46106,  -0.29943,  -0.08137,   0.20368,   0.50003,   0.71333,   0.95926,   1.13414,   1.24107,   1.43857,   1.43195,   1.39290,   1.33357,   1.31426,   1.07785,   0.94547,   0.77859,   0.51597,   0.28101,   0.08061,  -0.10986,  -0.27239,  -0.52384,  -0.74169,  -0.67346,  -0.45913,  -0.24824,   0.03328,   0.33668,   0.65346,   0.95892,   1.34516,   1.58502,   1.58958,   1.53632,   1.44057,   1.46968,   1.47210,   1.46023,   1.56881,   1.63248,   1.26155,   0.90359,   0.57875,   0.27452,  -0.08647,  -0.37021,  -0.57861,  -0.51866,  -0.44995,  -0.48948,  -0.60406,  -0.75638,  -0.97437,  -1.12547,  -1.38734,  -1.45328,  -1.43590,  -1.28123,  -1.16449,  -1.04129,  -0.92208,  -0.73962,  -0.65725,  -0.53749,  -0.62248,  -0.83157,  -0.96616,  -1.09160,  -1.26301,  -1.33175,  -1.42877,  -1.33126,  -1.30715,  -1.07762,  -0.97355,  -0.77321,  -0.65635
  -0.79505,  -0.64307,  -0.46023,  -0.22037,   0.08895,   0.41345,   0.48525,   0.68791,   0.74848,   0.84493,   1.04934,   1.49348,   1.45242,   1.37836,   1.20423,   1.05457,   0.85229,   0.58991,   0.34999,   0.05041,  -0.27202,  -0.53280,  -0.72287,  -0.88338,  -0.86917,  -0.63752,  -0.32658,  -0.02364,   0.29220,   0.61625,   0.94565,   1.26821,   1.36132,   1.39457,   1.37358,   1.30870,   1.36416,   1.25672,   1.38443,   1.59807,   1.67716,   1.64385,   1.59207,   1.29649,   0.89258,   0.52496,   0.15307,  -0.17834,  -0.48947,  -0.71267,  -0.11339,  -0.26628,  -0.33136,  -0.58148,  -0.76135,  -1.07455,  -1.29110,  -1.55035,  -1.59476,  -1.49557,  -1.31634,  -1.07339,  -0.82017,  -0.53118,  -0.23031,  -0.20617,  -0.30869,  -0.45603,  -0.64907,  -0.97131,  -1.22001,  -1.45142,  -1.58357,  -1.64888,  -1.52785,  -1.31576,  -1.05460,  -0.76348,  -0.52092,  -0.21146
  -0.50814,  -0.44392,  -0.29007,  -0.04241,   0.18745,   0.42342,   0.66121,   0.90503,   1.09259,   1.31187,   1.40990,   1.41201,   1.40527,   1.36949,   1.24230,   1.03807,   0.87729,   0.58739,   0.34591,   0.06387,  -0.23127,  -0.42084,  -0.52884,  -0.47895,  -0.33683,  -0.14391,   0.09733,   0.32936,   0.56136,   0.79538,   1.02964,   1.28755,   1.44345,   1.41192,   1.36305,   1.38008,   1.38312,   1.40734,   1.37012,   1.37283,   1.34602,   1.37130,   1.25800,   1.06331,   0.80661,   0.56546,   0.29361,   0.01313,  -0.22811,  -0.45403,  -1.07252,  -1.07252,  -1.07252,  -1.07252,  -1.07252,  -1.07252,  -1.07252,  -1.07252,  -1.07252,  -1.07252,  -1.07252,  -1.07252,  -1.07252,  -1.07252,  -1.07252,  -1.07252,  -1.07252,  -1.07252,  -1.07252,  -1.07252,  -1.07252,  -1.07252,  -1.07252,  -1.07252,  -1.07252,  -1.07252,  -1.07252,  -1.07252,  -1.07252,  -1.07252
  -0.89389,  -0.91029,  -0.69409,  -0.37172,  -0.09782,   0.23813,   0.45083,   0.75621,   0.93154,   1.21951,   1.25640,   1.34085,   1.44319,   1.41628,   1.38013,   1.20767,   0.99662,   0.67356,   0.41691,   0.20729,   0.03605,  -0.23950,  -0.56298,  -0.85132,  -0.92690,  -0.89511,  -0.72477,  -0.41897,  -0.08577,   0.26340,   0.61188,   0.97427,   1.31351,   1.37631,   1.44022,   1.39913,   1.40004,   1.44287,   1.47302,   1.50700,   1.58869,   1.59771,   1.50466,   1.10092,   0.72362,   0.33251,  -0.03386,  -0.35086,  -0.68820,  -0.85838,  -0.02797,   0.07437,  -0.05445,  -0.35527,  -0.72838,  -1.01385,  -1.37295,  -1.58905,  -1.71682,  -1.52429,  -1.25511,  -0.93168,  -0.67301,  -0.27554,  -0.08699,  -0.03943,  -0.20908,  -0.41376,  -0.77589,  -1.01157,  -1.33701,  -1.55969,  -1.59998,  -1.50199,  -1.28483,  -1.10627,  -0.94193,  -0.64478,  -0.35378,  -0.10552
  -0.38489,  -0.35496,  -0.21089,   0.03059,   0.24873,   0.44156,   0.59122,   0.76558,   1.04542,   1.16047,   1.32118,   1.39670,   1.40730,   1.33175,   1.18191,   1.05101,   0.89303,   0.69946,   0.43469,   0.18294,   0.16882,  -0.00767,  -0.23040,  -0.33340,  -0.40730,  -0.28431,  -0.08112,   0.16124,   0.41639,   0.65129,   0.90553,   1.16506,   1.38211,   1.44354,   1.33494,   1.33844,   1.34462,   1.38018,   1.39217,   1.33962,   1.39644,   1.41444,   1.32612,   1.15052,   0.88388,   0.62947,   0.39389,   0.13747,  -0.10863,  -0.28804,  -1.10827,  -1.10827,  -1.10827,  -1.10827,  -1.10827,  -1.10827,  -1.10827,  -1.10827,  -1.10827,  -1.10827,  -1.10827,  -1.10827,  -1.10827,  -1.10827,  -1.10827,  -1.10827,  -1.10827,  -1.10827,  -1.10827,  -1.10827,  -1.10827,  -1.10827,  -1.10827,  -1.10827,  -1.10827,  -1.10827,  -1.10827,  -1.10827,  -1.10827,  -1.10827
